,SUBJECT,SNR,CHOICE,TALKER,RESULT
2656,10,0,audio-only,2,1
2657,10,-6,natural,1,1
2658,10,-6,natural,1,1
2659,10,-6,natural,1,1
2660,10,-6,natural,1,1
2661,10,0,synthesized,1,1
2662,10,0,synthesized,1,1
2663,10,0,synthesized,1,1
2664,10,0,synthesized,1,1
2665,10,0,natural,3,1
2666,10,0,natural,3,1
2667,10,0,natural,3,1
2668,10,0,natural,3,1
2669,10,0,natural,3,1
2670,10,-6,synthesized,2,1
2671,10,-6,synthesized,2,1
2672,10,-6,synthesized,2,0
2673,10,-9,synthesized,3,0
2674,10,-9,synthesized,3,1
2675,10,-9,synthesized,3,0
2676,10,0,audio-only,0,1
2677,10,0,audio-only,0,1
2678,10,0,audio-only,0,1
2679,10,0,audio-only,0,1
2680,10,0,natural,1,1
2681,10,0,natural,1,1
2682,10,0,natural,1,1
2683,10,0,natural,1,1
2684,10,0,natural,1,1
2685,10,-9,natural,0,1
2686,10,-9,natural,0,0
2687,10,-9,natural,0,1
2688,10,-9,natural,0,1
2689,10,0,synthesized,0,1
2690,10,0,synthesized,0,1
2691,10,0,synthesized,0,1
2692,10,0,synthesized,0,1
2693,10,-3,audio-only,1,1
2694,10,-3,audio-only,1,0
2695,10,-3,audio-only,1,0
2696,10,-3,audio-only,1,0
2697,10,-9,audio-only,0,0
2698,10,-9,audio-only,0,0
2699,10,-9,audio-only,0,1
2700,10,-9,audio-only,0,1
2701,10,-3,synthesized,0,1
2702,10,-3,synthesized,0,1
2703,10,-3,synthesized,0,1
2704,10,-3,synthesized,0,1
2705,10,-3,synthesized,0,1
2706,10,-6,audio-only,0,0
2707,10,-6,audio-only,0,0
2708,10,-6,audio-only,0,0
2709,10,-6,natural,2,1
2710,10,-6,natural,2,1
2711,10,-6,natural,2,1
2712,10,-6,natural,2,1
2713,10,-6,natural,2,1
2714,10,-3,natural,2,1
2715,10,-3,natural,2,1
2716,10,-3,natural,2,1
2717,10,-3,natural,2,1
2718,10,-3,natural,2,1
2719,10,-6,synthesized,3,1
2720,10,-6,synthesized,3,1
2721,10,-6,synthesized,3,1
2722,10,-6,synthesized,3,1
2723,10,-6,synthesized,3,0
2724,10,-3,audio-only,1,0
2725,10,-3,audio-only,1,0
2726,10,-3,audio-only,1,0
2727,10,-3,audio-only,1,0
2728,10,0,synthesized,3,1
2729,10,0,synthesized,3,0
2730,10,0,synthesized,3,1
2731,10,0,synthesized,3,0
2732,10,0,audio-only,1,0
2733,10,0,audio-only,1,1
2734,10,0,audio-only,1,1
2735,10,0,audio-only,1,0
2736,10,-3,synthesized,1,1
2737,10,-3,synthesized,1,0
2738,10,-3,synthesized,1,1
2739,10,-3,synthesized,1,1
2740,10,-9,natural,0,0
2741,10,-9,natural,0,0
2742,10,-9,natural,0,0
2743,10,-9,natural,0,0
2744,10,-9,natural,0,0
2745,10,-9,synthesized,1,0
2746,10,-9,synthesized,1,0
2747,10,-9,synthesized,1,0
2748,10,-3,natural,2,0
2749,10,-3,natural,2,0
2750,10,-3,natural,2,0
2751,10,-9,audio-only,3,0
2752,10,-9,audio-only,3,0
2753,10,-9,audio-only,3,0
2754,10,-6,natural,0,1
2755,10,-6,natural,0,0
2756,10,-6,natural,0,1
2757,10,-6,natural,0,1
2758,10,0,natural,0,1
2759,10,0,natural,0,1
2760,10,0,natural,0,0
2761,10,0,natural,0,1
2762,10,-6,audio-only,1,0
2763,10,-6,audio-only,1,0
2764,10,-6,audio-only,1,0
2765,10,-6,audio-only,1,0
2766,10,-9,synthesized,0,1
2767,10,-9,synthesized,0,0
2768,10,-9,synthesized,0,0
2769,10,-9,synthesized,0,0
2770,10,-3,synthesized,1,1
2771,10,-3,synthesized,1,1
2772,10,-3,synthesized,1,1
2773,10,-3,synthesized,1,1
2774,10,0,natural,0,1
2775,10,0,natural,0,1
2776,10,0,natural,0,1
2777,10,0,natural,0,1
2778,10,-9,natural,3,0
2779,10,-9,natural,3,0
2780,10,-9,natural,3,0
2781,10,-9,natural,3,1
2782,10,0,audio-only,0,0
2783,10,0,audio-only,0,1
2784,10,0,audio-only,0,1
2785,10,0,audio-only,0,1
2786,10,0,audio-only,0,1
2787,10,-6,synthesized,1,1
2788,10,-6,synthesized,1,1
2789,10,-6,synthesized,1,1
2790,10,-6,synthesized,1,1
2791,10,-9,audio-only,3,0
2792,10,-9,audio-only,3,0
2793,10,-9,audio-only,3,0
2794,10,-9,audio-only,3,0
2795,10,-6,audio-only,3,1
2796,10,-6,audio-only,3,1
2797,10,-6,audio-only,3,1
2798,10,-6,audio-only,3,0
2799,10,-3,natural,1,1
2800,10,-3,natural,1,1
2801,10,-3,natural,1,1
2802,10,-3,natural,1,1
2803,10,-3,audio-only,2,1
2804,10,-3,audio-only,2,1
2805,10,-3,audio-only,2,0
2806,10,-3,audio-only,2,0
2807,10,0,synthesized,1,0
2808,10,0,synthesized,1,1
2809,10,0,synthesized,1,1
2810,10,0,synthesized,1,0
2811,10,-6,natural,2,1
2812,10,-6,natural,2,1
2813,10,-6,natural,2,1
2814,10,-6,natural,2,1
2815,10,-6,synthesized,3,1
2816,10,-6,synthesized,3,0
2817,10,-6,synthesized,3,0
2818,10,-3,synthesized,3,0
2819,10,-3,synthesized,3,1
2820,10,-3,synthesized,3,1
2821,10,-3,synthesized,3,0
2822,10,-6,natural,3,1
2823,10,-6,natural,3,1
2824,10,-6,natural,3,1
2825,10,-9,natural,1,0
2826,10,-9,natural,1,0
2827,10,-9,natural,1,0
2828,10,-9,natural,1,0
2829,10,-3,audio-only,0,0
2830,10,-3,audio-only,0,0
2831,10,-3,audio-only,0,1
2832,10,-3,audio-only,0,0
2833,10,-6,audio-only,2,1
2834,10,-6,audio-only,2,1
2835,10,-6,audio-only,2,1
2836,10,-6,audio-only,2,1
2837,10,0,audio-only,3,0
2838,10,0,audio-only,3,1
2839,10,0,audio-only,3,1
2840,10,0,audio-only,3,1
2841,10,-9,audio-only,1,0
2842,10,-9,audio-only,1,0
2843,10,-9,audio-only,1,0
2844,10,-9,audio-only,1,0
2845,10,0,natural,1,1
2846,10,0,natural,1,1
2847,10,0,natural,1,1
2848,10,0,synthesized,0,1
2849,10,0,synthesized,0,1
2850,10,0,synthesized,0,1
2851,10,-9,synthesized,0,0
2852,10,-9,synthesized,0,1
2853,10,-9,synthesized,0,0
2854,10,-9,synthesized,0,0
2855,10,-3,natural,1,1
2856,10,-3,natural,1,1
2857,10,-3,natural,1,1
2858,10,-3,natural,1,1
2859,10,0,audio-only,3,0
2860,10,0,audio-only,3,0
2861,10,0,audio-only,3,0
2862,10,0,synthesized,0,0
2863,10,0,synthesized,0,1
2864,10,0,synthesized,0,1
2865,10,-6,audio-only,1,1
2866,10,-6,audio-only,1,1
2867,10,-6,audio-only,1,1
2868,10,-6,audio-only,1,1
2869,10,-3,audio-only,3,0
2870,10,-3,audio-only,3,0
2871,10,-3,audio-only,3,0
2872,10,-3,synthesized,3,0
2873,10,-3,synthesized,3,0
2874,10,-3,synthesized,3,0
2875,10,0,natural,2,1
2876,10,0,natural,2,1
2877,10,0,natural,2,1
2878,10,-6,natural,3,0
2879,10,-6,natural,3,1
2880,10,-6,natural,3,1
2881,10,-6,natural,3,1
2882,10,-6,natural,3,1
2883,10,-9,natural,0,1
2884,10,-9,natural,0,1
2885,10,-9,natural,0,1
2886,10,-6,synthesized,3,0
2887,10,-6,synthesized,3,0
2888,10,-6,synthesized,3,0
2889,10,-6,synthesized,3,0
2890,10,-6,synthesized,3,0
2891,10,-9,audio-only,2,0
2892,10,-9,audio-only,2,1
2893,10,-9,audio-only,2,0
2894,10,-9,audio-only,2,0
2895,10,-9,audio-only,2,0
2896,10,-3,natural,3,1
2897,10,-3,natural,3,1
2898,10,-3,natural,3,1
2899,10,-9,synthesized,3,0
2900,10,-9,synthesized,3,0
2901,10,-9,synthesized,3,0
2902,10,-9,synthesized,3,0
2903,10,-9,synthesized,3,0
2904,10,-6,natural,2,1
2905,10,-6,natural,2,0
2906,10,-6,natural,2,0
2907,10,-6,audio-only,3,0
2908,10,-6,audio-only,3,0
2909,10,-6,audio-only,3,1
2910,10,-6,audio-only,3,0
2911,10,0,audio-only,0,1
2912,10,0,audio-only,0,0
2913,10,0,audio-only,0,0
2914,10,-9,audio-only,0,1
2915,10,-9,audio-only,0,0
2916,10,-9,audio-only,0,0
2917,10,-6,synthesized,0,1
2918,10,-6,synthesized,0,1
2919,10,-6,synthesized,0,1
2920,10,-6,synthesized,0,1
2921,10,0,synthesized,1,1
2922,10,0,synthesized,1,1
2923,10,0,synthesized,1,1
2924,10,0,synthesized,1,1
2925,10,-9,synthesized,1,1
2926,10,-9,synthesized,1,1
2927,10,-9,synthesized,1,1
2928,10,-9,synthesized,1,1
2929,10,-9,natural,3,0
2930,10,-9,natural,3,0
2931,10,-9,natural,3,1
2932,10,-3,natural,3,0
2933,10,-3,natural,3,0
2934,10,-3,natural,3,0
2935,10,-3,natural,3,1
2936,10,0,natural,2,1
2937,10,0,natural,2,1
2938,10,0,natural,2,1
2939,10,0,natural,2,1
2940,10,-3,synthesized,3,0
2941,10,-3,synthesized,3,0
2942,10,-3,synthesized,3,0
2943,10,-3,synthesized,3,0
2944,10,-3,audio-only,2,1
2945,10,-3,audio-only,2,1
2946,10,-3,audio-only,2,0
2947,10,-3,audio-only,2,0
2948,10,-6,natural,0,1
2949,10,-6,natural,0,0
2950,10,-6,natural,0,0
2951,10,-6,natural,0,1
2952,10,-9,synthesized,1,0
2953,10,-9,synthesized,1,1
2954,10,-9,synthesized,1,1
2955,10,-3,synthesized,0,1
2956,10,-3,synthesized,0,1
2957,10,-3,synthesized,0,1
2958,10,-6,audio-only,2,1
2959,10,-6,audio-only,2,1
2960,10,-6,audio-only,2,0
2961,10,-3,natural,0,1
2962,10,-3,natural,0,1
2963,10,-3,natural,0,1
2964,10,-3,natural,0,1
2965,10,0,natural,3,1
2966,10,0,natural,3,1
2967,10,0,natural,3,1
2968,10,0,natural,3,1
2969,10,-6,synthesized,0,0
2970,10,-6,synthesized,0,0
2971,10,-6,synthesized,0,1
2972,10,-6,synthesized,0,0
2973,10,-9,natural,2,1
2974,10,-9,natural,2,1
2975,10,-9,natural,2,1
2976,10,-9,natural,2,1
2977,10,0,audio-only,2,1
2978,10,0,audio-only,2,1
2979,10,0,audio-only,2,1
2980,10,0,audio-only,2,1
2981,10,0,audio-only,2,1
2982,10,0,synthesized,3,0
2983,10,0,synthesized,3,0
2984,10,0,synthesized,3,1
2985,10,0,synthesized,3,0
2986,10,-9,audio-only,3,0
2987,10,-9,audio-only,3,0
2988,10,-9,audio-only,3,0
2989,10,-3,audio-only,3,1
2990,10,-3,audio-only,3,1
2991,10,-3,audio-only,3,1
2992,10,-3,audio-only,3,1
2993,11,-3,audio-only,1,0
2994,11,-3,audio-only,1,0
2995,11,-3,audio-only,1,0
2996,11,-3,synthesized,1,1
2997,11,-3,synthesized,1,1
2998,11,-3,synthesized,1,1
2999,11,-3,synthesized,1,1
3000,11,-3,synthesized,1,1
3001,11,-6,audio-only,2,0
3002,11,-6,audio-only,2,0
3003,11,-6,audio-only,2,0
3004,11,-6,audio-only,2,0
3005,11,-6,audio-only,2,0
3006,11,-3,natural,3,0
3007,11,-3,natural,3,1
3008,11,-3,natural,3,0
3009,11,-3,natural,3,0
3010,11,-9,natural,3,1
3011,11,-9,natural,3,1
3012,11,-9,natural,3,1
3013,11,-9,natural,3,1
3014,11,-6,synthesized,0,0
3015,11,-6,synthesized,0,0
3016,11,-6,synthesized,0,0
3017,11,-6,synthesized,0,0
3018,11,0,audio-only,0,0
3019,11,0,audio-only,0,0
3020,11,0,audio-only,0,0
3021,11,0,audio-only,0,0
3022,11,0,audio-only,0,0
3023,11,0,synthesized,1,0
3024,11,0,synthesized,1,0
3025,11,0,synthesized,1,0
3026,11,0,synthesized,1,1
3027,11,0,synthesized,1,0
3028,11,-6,natural,2,1
3029,11,-6,natural,2,1
3030,11,-6,natural,2,1
3031,11,-6,natural,2,1
3032,11,-6,natural,2,1
3033,11,0,natural,3,1
3034,11,0,natural,3,0
3035,11,0,natural,3,1
3036,11,-9,audio-only,3,0
3037,11,-9,audio-only,3,0
3038,11,-9,audio-only,3,0
3039,11,-9,audio-only,3,0
3040,11,-9,audio-only,3,0
3041,11,-9,synthesized,3,0
3042,11,-9,synthesized,3,0
3043,11,-9,synthesized,3,0
3044,11,-9,synthesized,3,0
3045,11,0,synthesized,0,0
3046,11,0,synthesized,0,0
3047,11,0,synthesized,0,1
3048,11,0,synthesized,0,1
3049,11,0,audio-only,2,1
3050,11,0,audio-only,2,1
3051,11,0,audio-only,2,1
3052,11,-6,natural,3,0
3053,11,-6,natural,3,1
3054,11,-6,natural,3,0
3055,11,-6,natural,3,0
3056,11,-6,natural,3,0
3057,11,-3,natural,3,1
3058,11,-3,natural,3,1
3059,11,-3,natural,3,1
3060,11,-3,natural,3,1
3061,11,-3,synthesized,3,1
3062,11,-3,synthesized,3,0
3063,11,-3,synthesized,3,0
3064,11,-3,synthesized,3,0
3065,11,0,natural,3,0
3066,11,0,natural,3,0
3067,11,0,natural,3,1
3068,11,-9,audio-only,2,0
3069,11,-9,audio-only,2,0
3070,11,-9,audio-only,2,0
3071,11,-9,natural,3,0
3072,11,-9,natural,3,0
3073,11,-9,natural,3,0
3074,11,-9,natural,3,0
3075,11,-9,natural,3,0
3076,11,-3,audio-only,2,0
3077,11,-3,audio-only,2,0
3078,11,-3,audio-only,2,0
3079,11,-3,audio-only,2,0
3080,11,-9,synthesized,0,1
3081,11,-9,synthesized,0,0
3082,11,-9,synthesized,0,0
3083,11,-9,synthesized,0,0
3084,11,-9,synthesized,0,0
3085,11,-6,audio-only,0,0
3086,11,-6,audio-only,0,0
3087,11,-6,audio-only,0,0
3088,11,-6,audio-only,0,0
3089,11,-6,audio-only,0,0
3090,11,-6,synthesized,3,0
3091,11,-6,synthesized,3,0
3092,11,-6,synthesized,3,0
3093,11,-6,synthesized,3,0
3094,11,-3,synthesized,2,1
3095,11,-3,synthesized,2,1
3096,11,-3,synthesized,2,1
3097,11,-3,synthesized,2,1
3098,11,-3,audio-only,1,0
3099,11,-3,audio-only,1,0
3100,11,-3,audio-only,1,1
3101,11,-6,audio-only,3,0
3102,11,-6,audio-only,3,0
3103,11,-6,audio-only,3,0
3104,11,0,natural,2,1
3105,11,0,natural,2,1
3106,11,0,natural,2,1
3107,11,-9,audio-only,2,0
3108,11,-9,audio-only,2,0
3109,11,-9,audio-only,2,0
3110,11,-9,audio-only,2,0
3111,11,-6,natural,1,0
3112,11,-6,natural,1,0
3113,11,-6,natural,1,0
3114,11,-6,natural,1,0
3115,11,-6,synthesized,0,0
3116,11,-6,synthesized,0,1
3117,11,-6,synthesized,0,0
3118,11,-9,natural,1,0
3119,11,-9,natural,1,1
3120,11,-9,natural,1,1
3121,11,-9,natural,1,1
3122,11,-9,synthesized,3,0
3123,11,-9,synthesized,3,0
3124,11,-9,synthesized,3,0
3125,11,0,audio-only,3,0
3126,11,0,audio-only,3,0
3127,11,0,audio-only,3,0
3128,11,0,audio-only,3,0
3129,11,-3,natural,2,1
3130,11,-3,natural,2,1
3131,11,-3,natural,2,1
3132,11,-3,natural,2,1
3133,11,0,synthesized,1,0
3134,11,0,synthesized,1,1
3135,11,0,synthesized,1,0
3136,11,0,synthesized,1,1
3137,11,0,synthesized,2,1
3138,11,0,synthesized,2,1
3139,11,0,synthesized,2,1
3140,11,0,synthesized,2,1
3141,11,0,synthesized,2,1
3142,11,-6,synthesized,1,0
3143,11,-6,synthesized,1,0
3144,11,-6,synthesized,1,0
3145,11,-6,natural,0,0
3146,11,-6,natural,0,1
3147,11,-6,natural,0,1
3148,11,-9,synthesized,1,1
3149,11,-9,synthesized,1,0
3150,11,-9,synthesized,1,0
3151,11,-9,audio-only,1,0
3152,11,-9,audio-only,1,0
3153,11,-9,audio-only,1,0
3154,11,-9,audio-only,1,0
3155,11,0,audio-only,2,0
3156,11,0,audio-only,2,0
3157,11,0,audio-only,2,0
3158,11,-9,natural,0,1
3159,11,-9,natural,0,1
3160,11,-9,natural,0,1
3161,11,-6,audio-only,1,1
3162,11,-6,audio-only,1,1
3163,11,-6,audio-only,1,1
3164,11,-6,audio-only,1,1
3165,11,-3,audio-only,1,1
3166,11,-3,audio-only,1,1
3167,11,-3,audio-only,1,1
3168,11,-3,audio-only,1,0
3169,11,-3,natural,0,1
3170,11,-3,natural,0,1
3171,11,-3,natural,0,1
3172,11,-3,natural,0,1
3173,11,0,natural,3,1
3174,11,0,natural,3,1
3175,11,0,natural,3,0
3176,11,0,natural,3,1
3177,11,-3,synthesized,3,0
3178,11,-3,synthesized,3,0
3179,11,-3,synthesized,3,0
3180,11,-3,synthesized,3,0
3181,11,0,natural,0,1
3182,11,0,natural,0,1
3183,11,0,natural,0,1
3184,11,0,natural,0,0
3185,11,-3,synthesized,1,0
3186,11,-3,synthesized,1,0
3187,11,-3,synthesized,1,1
3188,11,-3,synthesized,1,1
3189,11,-9,synthesized,3,0
3190,11,-9,synthesized,3,0
3191,11,-9,synthesized,3,0
3192,11,-9,synthesized,3,0
3193,11,-6,natural,1,1
3194,11,-6,natural,1,1
3195,11,-6,natural,1,1
3196,11,0,synthesized,3,1
3197,11,0,synthesized,3,1
3198,11,0,synthesized,3,1
3199,11,0,synthesized,3,1
3200,11,-6,audio-only,3,0
3201,11,-6,audio-only,3,0
3202,11,-6,audio-only,3,0
3203,11,-6,audio-only,3,0
3204,11,-6,audio-only,3,0
3205,11,-9,natural,2,1
3206,11,-9,natural,2,1
3207,11,-9,natural,2,1
3208,11,-9,natural,2,1
3209,11,0,audio-only,1,1
3210,11,0,audio-only,1,1
3211,11,0,audio-only,1,0
3212,11,0,audio-only,1,1
3213,11,-3,natural,2,0
3214,11,-3,natural,2,0
3215,11,-3,natural,2,1
3216,11,-3,natural,2,1
3217,11,-3,natural,2,0
3218,11,-9,audio-only,1,0
3219,11,-9,audio-only,1,0
3220,11,-9,audio-only,1,0
3221,11,-9,audio-only,1,0
3222,11,-3,audio-only,2,0
3223,11,-3,audio-only,2,0
3224,11,-3,audio-only,2,0
3225,11,-3,audio-only,2,0
3226,11,-6,synthesized,2,0
3227,11,-6,synthesized,2,0
3228,11,-6,synthesized,2,0
3229,11,-6,synthesized,2,0
3230,11,-6,synthesized,2,0
3231,11,-9,synthesized,3,0
3232,11,-9,synthesized,3,0
3233,11,-9,synthesized,3,0
3234,11,-9,synthesized,3,0
3235,11,0,synthesized,2,0
3236,11,0,synthesized,2,0
3237,11,0,synthesized,2,0
3238,11,0,synthesized,2,0
3239,11,-9,natural,3,0
3240,11,-9,natural,3,1
3241,11,-9,natural,3,0
3242,11,-9,natural,3,0
3243,11,0,natural,1,1
3244,11,0,natural,1,1
3245,11,0,natural,1,1
3246,11,0,natural,1,0
3247,11,-9,audio-only,0,0
3248,11,-9,audio-only,0,0
3249,11,-9,audio-only,0,0
3250,11,0,audio-only,0,1
3251,11,0,audio-only,0,1
3252,11,0,audio-only,0,1
3253,11,0,audio-only,0,0
3254,11,-3,synthesized,1,0
3255,11,-3,synthesized,1,0
3256,11,-3,synthesized,1,0
3257,11,-6,natural,0,1
3258,11,-6,natural,0,1
3259,11,-6,natural,0,1
3260,11,-6,natural,0,1
3261,11,-6,natural,0,1
3262,11,-6,synthesized,2,0
3263,11,-6,synthesized,2,0
3264,11,-6,synthesized,2,0
3265,11,-6,synthesized,2,0
3266,11,-3,audio-only,0,0
3267,11,-3,audio-only,0,1
3268,11,-3,audio-only,0,1
3269,11,-3,natural,1,1
3270,11,-3,natural,1,1
3271,11,-3,natural,1,1
3272,11,-3,natural,1,1
3273,11,-6,audio-only,3,0
3274,11,-6,audio-only,3,0
3275,11,-6,audio-only,3,0
3276,11,-6,audio-only,3,0
3277,11,0,audio-only,3,0
3278,11,0,audio-only,3,0
3279,11,0,audio-only,3,0
3280,11,0,audio-only,3,1
3281,11,0,synthesized,1,1
3282,11,0,synthesized,1,0
3283,11,0,synthesized,1,1
3284,11,-9,synthesized,1,1
3285,11,-9,synthesized,1,1
3286,11,-9,synthesized,1,0
3287,11,-9,synthesized,1,0
3288,11,-3,audio-only,3,0
3289,11,-3,audio-only,3,0
3290,11,-3,audio-only,3,1
3291,11,-3,audio-only,3,0
3292,11,-3,natural,1,1
3293,11,-3,natural,1,1
3294,11,-3,natural,1,1
3295,11,-9,natural,1,1
3296,11,-9,natural,1,1
3297,11,-9,natural,1,0
3298,11,-3,synthesized,3,0
3299,11,-3,synthesized,3,0
3300,11,-3,synthesized,3,0
3301,11,-3,synthesized,3,0
3302,11,-6,audio-only,2,1
3303,11,-6,audio-only,2,0
3304,11,-6,audio-only,2,0
3305,11,-6,audio-only,2,0
3306,11,0,natural,0,1
3307,11,0,natural,0,0
3308,11,0,natural,0,1
3309,11,0,natural,0,1
3310,11,-6,natural,2,1
3311,11,-6,natural,2,1
3312,11,-6,natural,2,1
3313,11,-6,natural,2,1
3314,11,-9,audio-only,2,0
3315,11,-9,audio-only,2,1
3316,11,-9,audio-only,2,1
3317,11,-9,audio-only,2,1
3318,11,-9,audio-only,2,1
3319,11,-6,synthesized,3,1
3320,11,-6,synthesized,3,1
3321,11,-6,synthesized,3,0
3322,11,-9,audio-only,0,0
3323,11,-9,audio-only,0,0
3324,11,-9,audio-only,0,1
3325,11,-9,audio-only,0,1
3326,11,0,synthesized,3,1
3327,11,0,synthesized,3,0
3328,11,0,synthesized,3,1
3329,11,0,synthesized,3,0
3330,11,0,natural,2,1
3331,11,0,natural,2,0
3332,11,0,natural,2,1
3333,11,0,natural,2,1
3334,11,-3,natural,1,1
3335,11,-3,natural,1,1
3336,11,-3,natural,1,1
3337,11,-3,synthesized,3,1
3338,11,-3,synthesized,3,1
3339,11,-3,synthesized,3,1
3340,11,-3,synthesized,3,0
3341,11,-3,synthesized,3,0
3342,11,-9,natural,1,1
3343,11,-9,natural,1,0
3344,11,-9,natural,1,1
3345,11,-9,natural,1,0
3346,11,-6,natural,1,1
3347,11,-6,natural,1,1
3348,11,-6,natural,1,1
3349,11,-6,natural,1,0
3350,11,-9,synthesized,2,1
3351,11,-9,synthesized,2,0
3352,11,-9,synthesized,2,1
3353,11,-9,synthesized,2,0
3354,11,-9,synthesized,2,0
3355,11,-6,audio-only,0,0
3356,11,-6,audio-only,0,0
3357,11,-6,audio-only,0,0
3358,11,-6,audio-only,0,0
3359,11,0,audio-only,1,1
3360,11,0,audio-only,1,1
3361,11,0,audio-only,1,1
3362,11,0,audio-only,1,1
3363,11,-3,audio-only,2,0
3364,11,-3,audio-only,2,1
3365,11,-3,audio-only,2,1
3366,11,-3,audio-only,2,0
3367,11,-6,synthesized,2,1
3368,11,-6,synthesized,2,1
3369,11,-6,synthesized,2,0
3370,11,-6,synthesized,2,1
3371,11,-6,synthesized,2,1
3372,11,-6,synthesized,2,0
3373,11,-6,synthesized,2,0
3374,11,-6,natural,0,1
3375,11,-6,natural,0,1
3376,11,-6,natural,0,1
3377,11,-6,natural,0,1
3378,11,0,audio-only,3,1
3379,11,0,audio-only,3,0
3380,11,0,audio-only,3,1
3381,11,0,audio-only,3,0
3382,11,-3,synthesized,0,1
3383,11,-3,synthesized,0,1
3384,11,-3,synthesized,0,0
3385,11,-3,natural,0,0
3386,11,-3,natural,0,1
3387,11,-3,natural,0,1
3388,11,-3,natural,0,1
3389,11,-3,natural,0,1
3390,11,-6,audio-only,0,0
3391,11,-6,audio-only,0,0
3392,11,-6,audio-only,0,1
3393,11,0,natural,2,1
3394,11,0,natural,2,1
3395,11,0,natural,2,1
3396,11,0,natural,2,0
3397,11,-3,audio-only,3,0
3398,11,-3,audio-only,3,1
3399,11,-3,audio-only,3,1
3400,11,-3,audio-only,3,0
3401,11,-9,natural,0,1
3402,11,-9,natural,0,1
3403,11,-9,natural,0,1
3404,11,-9,natural,0,1
3405,11,-9,synthesized,2,1
3406,11,-9,synthesized,2,0
3407,11,-9,synthesized,2,0
3408,11,-9,synthesized,2,0
3409,11,0,synthesized,0,1
3410,11,0,synthesized,0,1
3411,11,0,synthesized,0,1
3412,11,0,synthesized,0,1
3413,11,-9,audio-only,0,0
3414,11,-9,audio-only,0,0
3415,11,-9,audio-only,0,1
3416,11,-9,audio-only,0,0
3417,11,0,audio-only,1,0
3418,11,0,audio-only,1,1
3419,11,0,audio-only,1,0
3420,11,0,audio-only,1,0
3421,11,0,synthesized,1,1
3422,11,0,synthesized,1,1
3423,11,0,synthesized,1,1
3424,11,-9,synthesized,2,1
3425,11,-9,synthesized,2,0
3426,11,-9,synthesized,2,1
3427,11,-9,audio-only,2,0
3428,11,-9,audio-only,2,0
3429,11,-9,audio-only,2,1
3430,11,-9,audio-only,2,0
3431,11,-3,audio-only,2,1
3432,11,-3,audio-only,2,1
3433,11,-3,audio-only,2,1
3434,11,-3,audio-only,2,0
3435,11,-3,audio-only,2,1
3436,11,-6,synthesized,3,0
3437,11,-6,synthesized,3,0
3438,11,-6,synthesized,3,0
3439,11,0,natural,1,1
3440,11,0,natural,1,1
3441,11,0,natural,1,1
3442,11,-3,synthesized,0,0
3443,11,-3,synthesized,0,0
3444,11,-3,synthesized,0,1
3445,11,-3,synthesized,0,0
3446,11,-9,natural,2,1
3447,11,-9,natural,2,1
3448,11,-9,natural,2,1
3449,11,-9,natural,2,1
3450,11,-6,audio-only,1,0
3451,11,-6,audio-only,1,1
3452,11,-6,audio-only,1,0
3453,11,-6,audio-only,1,0
3454,11,-3,natural,2,1
3455,11,-3,natural,2,1
3456,11,-3,natural,2,1
3457,11,-3,natural,2,1
3458,11,-6,natural,0,0
3459,11,-6,natural,0,0
3460,11,-6,natural,0,0
3461,11,-6,natural,0,1
3462,11,-9,audio-only,0,1
3463,11,-9,audio-only,0,0
3464,11,-9,audio-only,0,1
3465,11,-9,audio-only,0,1
3466,11,-9,audio-only,0,0
3467,11,0,audio-only,0,1
3468,11,0,audio-only,0,1
3469,11,0,audio-only,0,1
3470,11,0,audio-only,0,1
3471,11,-3,audio-only,0,1
3472,11,-3,audio-only,0,1
3473,11,-3,audio-only,0,1
3474,11,-3,audio-only,0,1
3475,11,-6,synthesized,1,0
3476,11,-6,synthesized,1,0
3477,11,-6,synthesized,1,0
3478,11,-6,synthesized,1,0
3479,11,-6,synthesized,1,0
3480,11,-9,synthesized,0,0
3481,11,-9,synthesized,0,0
3482,11,-9,synthesized,0,0
3483,11,-9,synthesized,0,0
3484,11,0,natural,0,1
3485,11,0,natural,0,1
3486,11,0,natural,0,0
3487,11,-6,audio-only,3,0
3488,11,-6,audio-only,3,0
3489,11,-6,audio-only,3,0
3490,11,-9,natural,2,1
3491,11,-9,natural,2,1
3492,11,-9,natural,2,1
3493,11,-3,natural,0,1
3494,11,-3,natural,0,1
3495,11,-3,natural,0,1
3496,11,-3,natural,0,1
3497,11,-6,natural,3,1
3498,11,-6,natural,3,1
3499,11,-6,natural,3,1
3500,11,-6,natural,3,1
3501,11,-3,synthesized,0,1
3502,11,-3,synthesized,0,1
3503,11,-3,synthesized,0,1
3504,11,0,synthesized,2,1
3505,11,0,synthesized,2,1
3506,11,0,synthesized,2,0
3507,11,0,synthesized,2,0
3508,11,-9,audio-only,3,0
3509,11,-9,audio-only,3,0
3510,11,-9,audio-only,3,0
3511,11,-9,natural,3,1
3512,11,-9,natural,3,1
3513,11,-9,natural,3,1
3514,11,-9,natural,3,1
3515,11,-6,audio-only,1,1
3516,11,-6,audio-only,1,1
3517,11,-6,audio-only,1,1
3518,11,-6,audio-only,1,1
3519,11,0,natural,3,1
3520,11,0,natural,3,1
3521,11,0,natural,3,1
3522,11,0,natural,3,1
3523,11,0,natural,3,1
3524,11,-3,audio-only,0,1
